Municipio;Tipologia;Classificazione;Denominazione;Indirizzo;Singole;Doppie;Triple;Quadruple;Quintuple;Sestuple;Totale camere;Posti letto;Unita abitative;Posti letto unita abitative
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;GIULIO CESARE IMPERATORE;VIALE GIULIO CESARE, 237;0;0;0;0;0;0;2;5;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;GRAN PIANO APARTMENT @ VATICAN;VIA MUZIO CLEMENTI, 68;2;2;0;0;0;0;4;6;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;HOLIDAY IN ROME;VIA FRANCESCO SIVORI, 35;1;1;0;0;0;0;2;3;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;HOME 4 ROME;VIA BUCCARI, 18;0;0;1;0;0;0;1;3;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;HOME SWEET HOME S.PIETRO;VIALE GIULIO CESARE, 95;0;0;0;0;0;0;0;0;3;9
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;HOUSE OF SUNSHINE;VIALE DELLE MEDAGLIE D'ORO, 50;0;1;0;0;0;0;1;2;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;HOUSE SANT'ANGELO GREAT VIEW;PIAZZA DELLA ROVERE, 104;1;1;0;0;0;0;2;3;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;ILA GUEST HOUSE;VIA LUIGI RIZZO, 83;0;1;1;0;0;0;2;5;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;IL BALCONCINO DI VIOLA;VIA BERNARDINO TELESIO, 14;1;1;0;0;0;0;2;3;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;IL GIARDINO DEI PROFUMI;VIALE CARSO, 34;1;1;0;0;0;0;2;3;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;IL GUSCIO DI VIA TACITO;VIA TACITO, 90;0;1;0;0;0;0;1;2;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;IL PISOLINO AL VATICANO;VIA LUIGI RIZZO, 95;0;2;0;0;0;0;2;4;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;IL SOGNO A S.PIETRO;VIA SEBASTIANO VENIERO, 78;1;2;0;0;0;0;3;5;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;I MELOGRANI CASA VACANZE;VIA RAFFAELE CAVERNI, 16;0;2;0;0;0;0;2;4;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;JUBILEE CAIO MARIO CASA E APPARTAMENTO PER VACANZE;VIA CAIO MARIO, 7;0;2;0;0;0;0;2;4;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;KIRGHISIA HOME;PIAZZALE CLODIO, 22;1;1;0;0;0;0;2;3;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;KOKOROMA;VIA LEONE IV, 38;1;1;0;0;0;0;2;3;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;KOKOROMA CIPRO;VIA CIPRO, 53;0;2;0;0;0;0;2;4;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;LA CASA DEGLI STUCCHI;VIA OTRANTO, 23;0;2;0;0;0;0;2;4;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;LA CASA DEI PAPI;VIA ALBERICO II, 11;0;2;1;0;0;0;3;7;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;LA CASA DEL MARCHESE;PIAZZA DELL'UNITA', 13;0;2;0;0;0;0;2;4;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;LA CASA DI FABIO;VIA AUGUSTO AUBRY, 1;1;0;0;0;0;0;1;1;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;LA CASA DI MARIA;VIALE DELLE MEDAGLIE D'ORO, 205;1;1;0;0;0;0;2;3;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;LA CASA DI PRATI;LARGO DELLA GANCIA, 5;2;2;0;0;0;0;4;6;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;LA CASA DI TEO;VIA CUNFIDA, 17;0;1;0;0;0;0;1;2;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;La casa e appartamento per vacanze del Borgo Pio;BORGO PIO, 76;2;0;0;0;0;0;2;2;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;LA CASETTA-COSY COT CASA E APPARTAMENOI PER VACANZE;VIA MOCENIGO, 20;0;1;0;0;0;0;1;2;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;LADYBUG HOUSE;VIA FRANCESCO CARACCIOLO, 6;1;0;0;0;0;0;1;1;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;LADY FRANCESCA;VIA FULCIERI PAULUCCI DE CALBOLI, 54;1;2;0;0;0;0;3;5;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;LA FENICE;VIA VESPASIANO, 9;1;1;0;0;0;0;2;3;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;LA PETITE MAISON PRES DU VATICAN;VIALE DELLE MILIZIE, 48;0;1;0;0;0;0;1;2;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;LA ROSA DEL VATICANO CASA E APPARTAMENTO PER VACANZE;VIA OTTAVIANO, 9;1;1;0;0;0;0;2;3;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;LA SUITE DEGLI ANGELI;VIA COLA DI RIENZO, 265;0;2;1;0;0;0;3;7;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;LA TANA DEI PAPI;VIA TERENZIO, 10;0;1;0;0;0;0;1;2;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;LA TERRAZZA DI GERMANA;VIALE PLATONE, 25;0;1;0;0;0;0;1;2;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;LA TERRAZZA FIORITA ROME CITY CENTER;VIA ENNIO QUIRINO VISCONTI, 11;1;1;0;0;0;0;2;3;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;LE VASCHETTE;VIA DEI TRE PUPAZZI, 4;0;1;1;0;0;0;2;5;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;LEYDA HOUSE;VIA EZIO, 24;1;2;0;0;0;0;3;5;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;LIBERTAS;VIA TACITO, 90;0;0;0;0;0;0;0;0;2;4
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;LIFE HOUSE;VIA SANTAMAURA, 61;1;2;0;0;0;0;3;5;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;LINDA AI MUSEI VATICANI;VIA CANDIA, 41;0;2;0;0;0;0;2;4;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;LINNEA VACANZE;VIA PLINIO, 22;0;0;0;0;0;0;2;4;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;L'ISOLA RESIDENZE;VIA ANASTASIO II, 367;1;3;0;0;0;0;4;7;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;LUCKY DOMUS OTTAVIANO;VIALE GIULIO CESARE, 171;0;2;0;0;0;0;2;4;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;LUCKY DOMUS VATICANUM;VIA RUGGERO FIORE, 38;0;1;1;0;0;0;2;5;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;LUNA APARTMENT;PIAZZALE DEGLI EROI, 8;0;1;0;0;0;0;1;2;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;LUXURY HOUSE ROME;VIA DELLA GIULIANA, 38;0;1;0;0;0;0;1;2;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;MAFLAVA;VIALE DELLE MILIZIE, 18;0;2;0;0;0;0;2;4;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;MAISON VATICANA;VIA OTTAVIANO, 42;0;2;0;0;0;0;2;4;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;MIRABELLO DOMUS;VIA CARLO MIRABELLO, 6;2;2;0;0;0;0;4;6;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;MIT ROMA CASA VACANZA;VIA GIACINTO MOMPIANI, 7;0;2;1;0;0;0;3;7;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;MONNALISA;VIA RUGGERO FIORE, 38;1;1;0;0;0;0;2;3;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;MY HOUSE IN ROME;VIA VESPASIANO, 12;0;2;0;0;0;0;2;4;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;MY PAD IN ROME;VIA VESPASIANO, 12;0;1;1;0;0;0;2;5;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;NASAR CASE E APPARTAMENTI PER VACANZE;PIAZZA CAVOUR, 25;1;1;0;0;0;0;2;3;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;NEW LUXURY SAN PIETRO MUSEI VATICANI;VIA AUGUSTO RIBOTY, 28;1;1;0;0;0;0;2;3;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;ONLY ONE LUXURY SUITE;VIALE GIULIO CESARE, 118;0;0;0;0;0;0;0;0;1;2
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;OUR ST.ANGELO HOME;VIA ALBERICO II, 11;1;1;0;0;0;0;2;3;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;PALAZZETTO BALDUINA;VIALE DELLE MEDAGLIE D'ORO, 120;0;1;1;0;0;0;2;5;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;PHILOXENIA;VIA ANDREA DORIA, 36;0;1;0;0;0;0;1;2;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;PICCOLO IMPERIALE HOUSE;VIA TACITO, 90;1;1;0;0;0;0;2;3;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;PRATI BLANCE APARTMENT;VIA GIUSEPPE ANDREOLI, 2;1;2;0;0;0;0;3;5;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;PRATI VATICAN APARTMENT;VIA DEGLI SCIPIONI, 135;1;2;0;0;0;0;3;5;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;PRINCESS PAULINE;LUNGOTEVERE DEI MELLINI, 39;0;0;1;0;0;0;1;3;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;PROPRIO AL VATICANO;VIA LEONE IV, 57;1;2;0;0;0;0;3;5;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;RED SUITE CASA E APPARTAMENTO PER VACANZE;VIA CRESCENZIO, 54;0;1;0;0;0;0;1;2;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;RELAIS ST.PETER'S DOME;VIA CANDIA, 50;1;0;0;0;0;0;1;1;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;RESIDENZA ANGELICO;VIA RICCARDO GRAZIOLI LANTE, 9;2;0;0;0;0;0;2;2;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;RESIDENZA SAN PIETRO;VIA VESPASIANO, 52;0;1;1;0;0;0;2;5;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;ROBERT'S HOLIDAY HOUSE;VIA SEBASTIANO ZIANI, 47;0;3;0;0;0;0;3;6;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;ROMA GEM;VIALE DELLE MILIZIE, 108;2;0;0;0;0;0;2;2;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;ROMAN ROYAL ROOMS MILITES;VIALE DELLE MILIZIE, 140;0;0;0;0;0;0;0;0;1;2
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;ROMA PAPALINA;VIA S. TOMMASO D'AQUINO, 32;0;1;0;0;0;0;1;2;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;ROME PRATI APARTMENT;VIA GERMANICO, 170;1;1;0;0;0;0;2;3;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;ROMESWEETHOME;VIA GIULIO VENTICINQUE, 50;0;1;0;0;0;0;1;2;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;ROME VATICAN FLAT;PIAZZA DEL RISORGIMENTO, 14;0;1;0;0;0;0;1;2;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;ROME VIEW APARTMENT;VIA TRIONFALE, 133;0;1;2;0;0;0;3;8;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;ROOMROMA;VIALE GIULIO CESARE, 2;1;4;0;0;0;0;5;5;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;room vatican;VIA TRIONFALE, 99;0;1;0;0;0;0;1;2;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;ROSE APARTMENT PIAZZA DEL POPOLO;VIA COLA DI RIENZO, 44;0;1;0;0;0;0;1;2;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;SAINT PETER'S FAMILY;VIALE DELLE MILIZIE, 76;0;3;0;0;0;0;3;6;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;SANPETER BORGO;PIAZZA AMERICO CAPPONI, 9;0;1;1;0;0;0;2;5;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;SAN PIETRO CLASSIC;VIA DEI GRACCHI, 91;0;2;1;0;0;0;3;7;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;SAN PIETRO ORANGE;PIAZZA AMERICO CAPPONI, 3;0;1;0;0;0;0;1;2;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;SAN PIETRO'S HOME;VIA OTTAVIANO, 105;0;0;0;0;0;0;0;2;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;SARA HOUSE;VIA LUIGI RIZZO, 36;0;1;0;0;0;0;1;2;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;SCIPIONI VATICAN APARTMENTS;VIA DEGLI SCIPIONI, 135;1;1;1;0;0;0;3;6;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;SIMON CASA E APPARTAMENTO PER VACANZE;VIA ANDREA DORIA, 79;0;2;0;0;0;0;2;4;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;SOTTO LE MURA VATICANE CASA VACANZA;VIA ANGELO EMO, 15/A;1;1;0;0;0;0;2;3;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;STELLA'S VATICAN GUEST HOUSE;VIA CANDIA, 66;1;1;0;0;0;0;2;3;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;ST PETER GARDEN SUITE;VIA PASQUALE LEONARDI CATTOLICA, 6;0;1;0;0;0;0;1;2;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;ST. PETER'S IN COLORS;VIA LEONE IV, 38;2;1;0;0;0;0;3;4;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;ST.PETER'S LODGE;VIA BU MELIANA, 12;1;1;0;0;0;0;2;3;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;ST PETER SQUARE;VIALE GIULIO CESARE, 237;1;1;0;0;0;0;2;3;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;STUDIO DORIA;VIA ANDREA DORIA, 67;0;2;0;0;0;0;2;4;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;SUITE ROUGENOIR;PIAZZA DEL RISORGIMENTO, 20;1;1;0;0;0;0;2;3;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;SUNRISE IN ROME HOLIDAYS CASA E APPARTAMENTO PER VACANZE;VIA BERNARDINO TELESIO, 16;0;2;0;0;0;0;2;4;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;SWEET COLORS;VIA LEONE IV, 109;1;1;0;0;0;0;2;3;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;SWEET DOUBLE SUITE CASA E APPARTAMENTO PER VACANZE;VIA CANDIA, 41;2;2;0;0;0;0;4;6;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;SWEET HOME;VIA CAIO MARIO, 7;0;2;0;0;0;0;2;4;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;SWEET HOME COLONNA;VIA MARCANTONIO COLONNA, 44;1;1;0;0;0;0;2;3;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;SWEET HOME OTTAVIANO 66;VIA OTTAVIANO, 2;0;1;0;0;0;0;1;2;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;THE LIBERTY FLAT;LUNGOTEVERE DEI MELLINI, 44;2;1;0;0;0;0;3;4;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;THE LIBERTY FLAT;LUNGOTEVERE DEI MELLINI, 44;2;1;0;1;0;0;4;8;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;THE PAINTING HOME;VIA LEONE IV, 38;1;2;0;0;0;0;3;5;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;THE RAINBOW HOLIDAY;VIALE GIULIO CESARE, 151;0;3;1;0;0;0;4;9;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;THE RED APARTMENT;VIA CARLO EDERLE, 19;0;1;0;0;0;0;1;2;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;TRA SANTI E POETI;VIA BOEZIO, 33;0;2;0;0;0;0;2;5;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;TRIONFAL APARTMENT;CIRCONVALLAZIONE TRIONFALE, 145;0;2;0;0;0;0;2;4;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;TRUE COLORS APARTMENTS;VIA FRANCESCO SIVORI, 63;1;1;0;0;0;0;2;3;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;TRUE COLORS APARTMENTS CIPRO;VIA CIPRO, 37;0;0;1;0;0;0;1;3;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;TUGLIANI CASA VACANZA;VIA CATONE, 6;0;2;0;0;0;0;2;4;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;VACANZE ROMA LUX;VIA GIULIO VENTICINQUE, 23;0;0;0;0;0;0;2;5;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;VACANZE ROMANE VATICANO APARTMENT;VIA ANDREA DORIA, 79;0;1;0;0;0;0;1;2;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;VALLE HOLIDAY HOME;VIALE CARSO, 34;0;1;0;0;0;0;1;2;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;VANTAGGIO APARTMENT;VIA DEI GRACCHI, 15;0;2;0;0;0;0;2;4;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;VATICAN ANGEL GUEST HOUSE;VIA FRANCESCO CARACCIOLO, 6;0;1;0;0;0;0;1;2;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;VATICAN AROUND THE CORNER;VIA ANDREA DORIA, 64;1;0;0;0;0;0;1;1;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;VATICAN ATTIC;VIA VESPASIANO, 12;1;1;1;0;0;0;3;6;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;VATICAN BELLAVISTA;PIAZZA DEL RISORGIMENTO, 20;0;2;0;0;0;0;2;4;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;VATICAN FRANCY'S HOUSE;VIA RUGGERO FIORE, 38;0;1;0;0;0;0;1;2;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;VATICAN HOME;VIALE GIULIO CESARE, 118;0;0;0;0;0;0;0;0;1;1
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;VATICAN LUX;PIAZZA DEL RISORGIMENTO, 55;1;0;0;0;0;0;1;1;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;vatican & metro house;VIA CIPRO, 98;0;0;1;0;0;0;1;3;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;VATICAN MUSEUM HOUSE;VIA LEONE IV, 38;0;1;0;0;0;0;1;2;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;VATICAN  MUSEUM SUITE;VIA RIALTO, 18;0;1;0;0;0;0;1;2;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;VATICAN MY HOUSE;VIA CUNFIDA, 17;0;1;0;0;0;0;1;2;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;VATICAN ROME SUITES;VIA GOMENIZZA, 40;0;0;0;0;0;0;0;1;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;VATICAN ROOM;VIA DEI GRACCHI, 20;1;0;1;0;0;0;2;4;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;VATICAN'S COURTYARD CASA E APPARTAMENTI PER VACANZE;VIA TRIONFALE, 20;1;0;0;0;0;0;1;1;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;VATICAN SUNSHINE;VIA RUGGERO FIORE, 27;0;2;0;0;0;0;2;4;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;VATICAN SWEET HOME;VIA SEBASTIANO ZIANI, 50;0;1;0;0;0;0;1;2;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;VATICAN VACANZE ROMANE CASA E APPARTAMENTO PER VACANZE;VIA PAOLO EMILIO, 32;0;1;1;0;0;0;2;5;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;VATICAN VENIERO;VIA SEBASTIANO VENIERO, 78;1;1;0;0;0;0;2;3;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;VENERIO SUITE;VIA SEBASTIANO VENIERO, 8;0;0;1;0;0;0;1;3;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;VIOLET HOLIDAY'S HOUSE;VIA CIPRO, 46;0;0;0;0;0;0;3;5;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;WELCOME IN ROMA;VIA GIACOMO BARZELLOTTI, 12;0;1;0;0;0;0;1;2;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;WHEN INN ROME HOUSE;VIA TUNISI, 55;0;2;0;0;0;0;2;4;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;WIKI ROME;VIA FAMAGOSTA, 4;0;2;0;0;0;0;2;4;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;WONDERING ROME;VIA CIPRO, 47;0;0;0;1;0;0;1;4;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 2;WWW.VATICANAPARTMENT.NET;VIA DEI TRE PUPAZZI, 12;1;0;0;0;0;0;1;1;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 3;1939 GIUSY;VIA GERMANICO, 66;0;2;0;0;0;0;2;4;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 3;A CASA DI CRISTIAN;VIA DELLA GIULIANA, 83;0;1;0;0;0;0;1;2;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 3;A CASA DI NONNA LIZ;VIA ANDREA DORIA, 64;0;2;0;0;0;0;2;4;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 3;ADRIANA 5;PIAZZA ADRIANA, 5;2;3;0;0;0;0;5;8;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 3;ADRIANA 5 - non abilitata;PIAZZA ADRIANA, 5;2;2;0;0;0;0;4;6;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 3;A DUE PASSI DAL VATICANO;VIA COSTANTINO MORIN, 28;0;0;1;0;0;0;1;3;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 3;A FAMILY FRIENDLY HOLIDAY;VIA PREMUDA, 2;0;1;0;0;0;0;1;2;0;0
Municipio I (ex Mun XVII);Casa Vacanze NON impr (Appartamento);Categoria 3;AL SESTO;VIA DELLA MELORIA, 61;0;0;1;0;0;0;1;3;0;0
